country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes,permalink
FINLAND,Ylikiimingin beachvolleykenttä,Ylikiiminki,"Koulurinne, 91300 Ylikiiminki",65.029489,26.147601,address,1,sand,,yes,public,city,506202,http://www.ouka.fi/,2026-05-13,LIPAS id 506202; type 1330; status active,fi-out-506202-ylikiimingin-beachvolleykentta
FINLAND,Kaisaniemen koulun beachvolleykenttä,Ylivieska,"Kuusitie 4, 84100 Ylivieska",64.083748,24.526589,address,7,sand,,yes,public,city,"512977, 617028, 617029, 617030, 617031, 617032, 617033",,2026-05-13,"Merged 7 LIPAS entries (ids: 512977, 617028, 617029, 617030, 617031, 617032, 617033); LIPAS id 512977; type 1330; status active",fi-out-512977-617028-617029-617030-617031-617032-617033-kaisaniemen-koulun-beachvolleykentta
FINLAND,Aron rantalentopallokenttä,Ylöjärvi,"Loilantie 112, 33470 Ylöjärvi",61.552077,23.599631,address,2,sand,,,public,city,"102010, 617034",,2026-05-13,"Merged 2 LIPAS entries (ids: 102010, 617034); LIPAS id 102010; type 1330; status active",fi-out-102010-617034-aron-rantalentopallokentta
FINLAND,Kaupungintalon rannan beachvolleykenttä,Ähtäri,"Ostolantie 17, 63700 Ähtäri",62.549815,24.066011,address,1,sand,,,public,city,529916,,2026-05-13,LIPAS id 529916; type 1330; status active,fi-out-529916-kaupungintalon-rannan-beachvolleykentta
FINLAND,Kellonkannan uimar. beachvolleykenttä,ÄÄNEKOSKI,"Mustaniemi, 44120 ÄÄNEKOSKI",62.622520,25.738073,address,1,,,,public,city,102193,www.aanekoski.fi,2026-05-13,LIPAS id 102193; type 1330; status active,fi-out-102193-kellonkannan-uimar-beachvolleykentta
FINLAND,Sataman beachvolleykenttä,ÄÄNEKOSKI,"Vellamontie/satama, 44120 ÄÄNEKOSKI",62.619050,25.734197,address,2,sand,,,public,city,"102125, 617016",http://www.aanekoski.fi/vapaa-aika/liikuntapalvelut,2026-05-13,"Merged 2 LIPAS entries (ids: 102125, 617016); LIPAS id 102125; type 1330; status active",fi-out-102125-617016-sataman-beachvolleykentta
FINLAND,Äänejärven beachvolleykenttä,Äänekoski,"Väinämönkatu, 44100 Äänekoski",62.606060,25.730795,address,1,sand,,yes,public,city,524250,"www,aanekoski.fi",2026-05-13,LIPAS id 524250; type 1330; status active,fi-out-524250-aanejarven-beachvolleykentta
FINLAND,Österhankmo beachvolleykenttä,Österhankmo,"Silldisvägen 111, 66560 Österhankmo",63.240041,21.934073,address,1,sand,,yes,public,city,515563,https://korsholm.fi/valfard,2026-05-13,LIPAS id 515563; type 1330; status active,fi-out-515563-osterhankmo-beachvolleykentta
SWEDEN,Beach volleyball court (OSM n2392043888),,,60.699558,15.134922,approximate,2,sand,,yes,public,,n2392043888,https://www.openstreetmap.org/node/2392043888,2026-05-13,OSM node id=2392043888; openstreetmap.org (ODbL),se-out-n2392043888-beach-volleyball-court-osm-n2392043888
SWEDEN,Beach volleyball court (OSM n4861924522),,,63.181691,14.622161,approximate,2,sand,no,yes,public,,n4861924522,https://www.openstreetmap.org/node/4861924522,2026-05-13,OSM node id=4861924522; openstreetmap.org (ODbL),se-out-n4861924522-beach-volleyball-court-osm-n4861924522
SWEDEN,Beach volleyball court (OSM n6575840556),,,56.717809,12.670345,approximate,2,sand,no,yes,yes,,n6575840556,https://www.openstreetmap.org/node/6575840556,2026-05-13,OSM node id=6575840556; openstreetmap.org (ODbL),se-out-n6575840556-beach-volleyball-court-osm-n6575840556
SWEDEN,Beach volleyball court (OSM n7084853588),,,60.518832,15.717943,approximate,2,sand,,yes,public,,n7084853588,https://www.openstreetmap.org/node/7084853588,2026-05-13,OSM node id=7084853588; openstreetmap.org (ODbL),se-out-n7084853588-beach-volleyball-court-osm-n7084853588
SWEDEN,Beach volleyball court (OSM n7142709362),,,60.605150,17.568412,approximate,2,sand,,yes,public,,n7142709362,https://www.openstreetmap.org/node/7142709362,2026-05-13,OSM node id=7142709362; openstreetmap.org (ODbL),se-out-n7142709362-beach-volleyball-court-osm-n7142709362
SWEDEN,Beach volleyball court (OSM n7600909923),,,59.253190,18.159504,approximate,2,sand,,yes,public,,n7600909923,https://www.openstreetmap.org/node/7600909923,2026-05-13,OSM node id=7600909923; openstreetmap.org (ODbL),se-out-n7600909923-beach-volleyball-court-osm-n7600909923
SWEDEN,Hampetorps volleybollplan,,,59.144528,15.665518,approximate,2,sand,,yes,public,,n7629079156,https://www.openstreetmap.org/node/7629079156,2026-05-13,OSM node id=7629079156; openstreetmap.org (ODbL),se-out-n7629079156-hampetorps-volleybollplan
SWEDEN,Beach volleyball court (OSM n8582126670),,,59.124367,15.159397,approximate,2,sand,,yes,public,,n8582126670,https://www.openstreetmap.org/node/8582126670,2026-05-13,OSM node id=8582126670; openstreetmap.org (ODbL),se-out-n8582126670-beach-volleyball-court-osm-n8582126670
SWEDEN,Beach volleyball court (OSM n8910430080),,,63.662942,20.092010,approximate,2,sand,,yes,public,,n8910430080,https://www.openstreetmap.org/node/8910430080,2026-05-13,OSM node id=8910430080; openstreetmap.org (ODbL),se-out-n8910430080-beach-volleyball-court-osm-n8910430080
SWEDEN,Beach volleyball court (OSM n8910430081),,,63.663132,20.093895,approximate,2,sand,,yes,public,,n8910430081,https://www.openstreetmap.org/node/8910430081,2026-05-13,OSM node id=8910430081; openstreetmap.org (ODbL),se-out-n8910430081-beach-volleyball-court-osm-n8910430081
SWEDEN,Beach volleyball court (OSM n8910430082),,,63.662871,20.094621,approximate,2,sand,,yes,public,,n8910430082,https://www.openstreetmap.org/node/8910430082,2026-05-13,OSM node id=8910430082; openstreetmap.org (ODbL),se-out-n8910430082-beach-volleyball-court-osm-n8910430082
SWEDEN,Beach volleyball court (OSM n9202455768),,,63.628729,18.688001,approximate,2,sand,,yes,public,,n9202455768,https://www.openstreetmap.org/node/9202455768,2026-05-13,OSM node id=9202455768; openstreetmap.org (ODbL),se-out-n9202455768-beach-volleyball-court-osm-n9202455768
SWEDEN,Stockholm Beach Club,Sollentuna,"Norra Malmvägen 80, 19162",59.439712,17.935242,address,2,sand,,no,customers,,n9819887560,https://beachclub.nu/,2026-05-13,OSM node id=9819887560; openstreetmap.org (ODbL),se-out-n9819887560-stockholm-beach-club
SWEDEN,Beach volleyball court (OSM n9936632262),,,57.190117,12.188705,approximate,2,sand,,yes,public,,n9936632262,https://www.openstreetmap.org/node/9936632262,2026-05-13,OSM node id=9936632262; openstreetmap.org (ODbL),se-out-n9936632262-beach-volleyball-court-osm-n9936632262
SWEDEN,Beach volleyball court (OSM n9946760701),,,59.870411,14.952667,approximate,2,sand,,yes,public,,n9946760701,https://www.openstreetmap.org/node/9946760701,2026-05-13,OSM node id=9946760701; openstreetmap.org (ODbL),se-out-n9946760701-beach-volleyball-court-osm-n9946760701
SWEDEN,Beach volleyball court (OSM n11012583225),,,60.639597,17.472825,approximate,2,sand,,yes,public,,n11012583225,https://www.openstreetmap.org/node/11012583225,2026-05-13,OSM node id=11012583225; openstreetmap.org (ODbL),se-out-n11012583225-beach-volleyball-court-osm-n11012583225
SWEDEN,Sommens badplats Volleybollplan,,,58.139249,14.973869,approximate,2,sand,,yes,yes,,n11505702151,https://www.openstreetmap.org/node/11505702151,2026-05-13,OSM node id=11505702151; openstreetmap.org (ODbL),se-out-n11505702151-sommens-badplats-volleybollplan
SWEDEN,Beach volleyball court (OSM n11829276405),,,60.892286,16.714067,approximate,2,sand,,yes,public,,n11829276405,https://www.openstreetmap.org/node/11829276405,2026-05-13,OSM node id=11829276405; openstreetmap.org (ODbL),se-out-n11829276405-beach-volleyball-court-osm-n11829276405
SWEDEN,Beach volleyball court (OSM n11991974835),,,65.580180,22.152715,approximate,2,sand,,yes,public,,n11991974835,https://www.openstreetmap.org/node/11991974835,2026-05-13,OSM node id=11991974835; openstreetmap.org (ODbL),se-out-n11991974835-beach-volleyball-court-osm-n11991974835
SWEDEN,Beach volleyball court (OSM n12093350117),,,58.910296,11.934495,approximate,2,sand,,yes,yes,,n12093350117,https://www.openstreetmap.org/node/12093350117,2026-05-13,OSM node id=12093350117; openstreetmap.org (ODbL),se-out-n12093350117-beach-volleyball-court-osm-n12093350117
SWEDEN,Beach volleyball court (OSM n12292979385),,,59.154306,18.013611,approximate,2,sand,,yes,public,,n12292979385,https://www.openstreetmap.org/node/12292979385,2026-05-13,OSM node id=12292979385; openstreetmap.org (ODbL),se-out-n12292979385-beach-volleyball-court-osm-n12292979385
SWEDEN,Beach volleyball court (OSM n13305011926),,,57.889628,16.702169,approximate,2,sand,,yes,public,,n13305011926,https://www.openstreetmap.org/node/13305011926,2026-05-13,OSM node id=13305011926; openstreetmap.org (ODbL),se-out-n13305011926-beach-volleyball-court-osm-n13305011926
SWEDEN,Beach volleyball court (OSM n13657938642),,,57.696331,14.331875,approximate,2,sand,,yes,public,,n13657938642,https://www.openstreetmap.org/node/13657938642,2026-05-13,OSM node id=13657938642; openstreetmap.org (ODbL),se-out-n13657938642-beach-volleyball-court-osm-n13657938642
SWEDEN,Beach volleyball court (OSM w9703654),,,59.230197,17.879442,approximate,2,sand,,yes,public,,w9703654,https://www.openstreetmap.org/way/9703654,2026-05-13,OSM way id=9703654; openstreetmap.org (ODbL),se-out-w9703654-beach-volleyball-court-osm-w9703654
SWEDEN,Beach volleyball court (OSM w24280830),,,58.252477,13.077403,approximate,2,sand,,yes,public,,w24280830,https://www.openstreetmap.org/way/24280830,2026-05-13,OSM way id=24280830; openstreetmap.org (ODbL),se-out-w24280830-beach-volleyball-court-osm-w24280830
SWEDEN,Beach volleyball court (OSM w25016953),,,59.870692,17.618886,approximate,2,sand,,yes,public,,w25016953,https://www.openstreetmap.org/way/25016953,2026-05-13,OSM way id=25016953; openstreetmap.org (ODbL),se-out-w25016953-beach-volleyball-court-osm-w25016953
SWEDEN,Beach volleyball court (OSM w30286284),,,58.920205,12.309325,approximate,2,sand,,yes,public,,w30286284,https://www.openstreetmap.org/way/30286284,2026-05-13,OSM way id=30286284; openstreetmap.org (ODbL),se-out-w30286284-beach-volleyball-court-osm-w30286284
SWEDEN,Beach volleyball court (OSM w30605906),,,58.406275,15.619144,approximate,2,sand,yes,yes,public,,w30605906,https://www.openstreetmap.org/way/30605906,2026-05-13,OSM way id=30605906; openstreetmap.org (ODbL),se-out-w30605906-beach-volleyball-court-osm-w30605906
SWEDEN,Beach volleyball court (OSM w30630053),,,58.411366,15.601732,approximate,2,sand,no,yes,public,,w30630053,https://www.openstreetmap.org/way/30630053,2026-05-13,OSM way id=30630053; openstreetmap.org (ODbL),se-out-w30630053-beach-volleyball-court-osm-w30630053
SWEDEN,Beach volleyball court (OSM w32551986),,,59.840658,17.632003,approximate,2,sand,,yes,public,,w32551986,https://www.openstreetmap.org/way/32551986,2026-05-13,OSM way id=32551986; openstreetmap.org (ODbL),se-out-w32551986-beach-volleyball-court-osm-w32551986
SWEDEN,Beach volleyball court (OSM w37083040),,,60.667146,17.118860,approximate,2,sand,,yes,public,,w37083040,https://www.openstreetmap.org/way/37083040,2026-05-13,OSM way id=37083040; openstreetmap.org (ODbL),se-out-w37083040-beach-volleyball-court-osm-w37083040
SWEDEN,Beach volleyball court (OSM w38731657),,,58.410112,15.553078,approximate,2,sand,,yes,public,,w38731657,https://www.openstreetmap.org/way/38731657,2026-05-13,OSM way id=38731657; openstreetmap.org (ODbL),se-out-w38731657-beach-volleyball-court-osm-w38731657
SWEDEN,Beach volleyball court (OSM w44607624),,,58.406257,15.619402,approximate,2,sand,yes,yes,public,,w44607624,https://www.openstreetmap.org/way/44607624,2026-05-13,OSM way id=44607624; openstreetmap.org (ODbL),se-out-w44607624-beach-volleyball-court-osm-w44607624
SWEDEN,Beach volleyball court (OSM w44607625),,,58.406239,15.619656,approximate,2,sand,yes,yes,public,,w44607625,https://www.openstreetmap.org/way/44607625,2026-05-13,OSM way id=44607625; openstreetmap.org (ODbL),se-out-w44607625-beach-volleyball-court-osm-w44607625
SWEDEN,Beach volleyball court (OSM w49526629),,,57.703046,12.041515,approximate,2,sand,no,yes,public,,w49526629,https://www.openstreetmap.org/way/49526629,2026-05-13,OSM way id=49526629; openstreetmap.org (ODbL),se-out-w49526629-beach-volleyball-court-osm-w49526629
SWEDEN,Beach volleyball court (OSM w61785518),,,59.427306,17.771207,approximate,2,sand,no,yes,public,,w61785518,https://www.openstreetmap.org/way/61785518,2026-05-13,OSM way id=61785518; openstreetmap.org (ODbL),se-out-w61785518-beach-volleyball-court-osm-w61785518
SWEDEN,Beach volleyball court (OSM w63108242),,,56.020771,14.603283,approximate,2,sand,,yes,public,,w63108242,https://www.openstreetmap.org/way/63108242,2026-05-13,OSM way id=63108242; openstreetmap.org (ODbL),se-out-w63108242-beach-volleyball-court-osm-w63108242
SWEDEN,Beach volleyball court (OSM w67194443),,,55.475663,13.030805,approximate,2,sand,,yes,public,,w67194443,https://www.openstreetmap.org/way/67194443,2026-05-13,OSM way id=67194443; openstreetmap.org (ODbL),se-out-w67194443-beach-volleyball-court-osm-w67194443
SWEDEN,Beach volleyball court (OSM w67712963),,,64.717263,21.231688,approximate,2,sand,,yes,public,,w67712963,https://www.openstreetmap.org/way/67712963,2026-05-13,OSM way id=67712963; openstreetmap.org (ODbL),se-out-w67712963-beach-volleyball-court-osm-w67712963
SWEDEN,Beach volleyball court (OSM w70410375),,,60.139899,15.431737,approximate,2,sand,,yes,public,,w70410375,https://www.openstreetmap.org/way/70410375,2026-05-13,OSM way id=70410375; openstreetmap.org (ODbL),se-out-w70410375-beach-volleyball-court-osm-w70410375
SWEDEN,Beach volleyball court (OSM w72863125),,,59.299543,18.166223,approximate,2,sand,,yes,public,,w72863125,https://www.openstreetmap.org/way/72863125,2026-05-13,OSM way id=72863125; openstreetmap.org (ODbL),se-out-w72863125-beach-volleyball-court-osm-w72863125
SWEDEN,Beach volleyball court (OSM w79811662),,,59.437744,17.993256,approximate,2,sand,,yes,public,,w79811662,https://www.openstreetmap.org/way/79811662,2026-05-13,OSM way id=79811662; openstreetmap.org (ODbL),se-out-w79811662-beach-volleyball-court-osm-w79811662
SWEDEN,Beach volleyball court (OSM w82495278),,,57.626604,11.926877,approximate,2,sand,,yes,public,,w82495278,https://www.openstreetmap.org/way/82495278,2026-05-13,OSM way id=82495278; openstreetmap.org (ODbL),se-out-w82495278-beach-volleyball-court-osm-w82495278
SWEDEN,Beach volleyball court (OSM w82495291),,,57.626691,11.927063,approximate,2,sand,,yes,public,,w82495291,https://www.openstreetmap.org/way/82495291,2026-05-13,OSM way id=82495291; openstreetmap.org (ODbL),se-out-w82495291-beach-volleyball-court-osm-w82495291
SWEDEN,Beach volleyball court (OSM w83009760),,,59.839229,17.649176,approximate,2,sand,no,yes,public,,w83009760,https://www.openstreetmap.org/way/83009760,2026-05-13,OSM way id=83009760; openstreetmap.org (ODbL),se-out-w83009760-beach-volleyball-court-osm-w83009760
SWEDEN,Beach volleyball court (OSM w83604563),,,57.686771,11.993917,approximate,2,sand,no,yes,public,,w83604563,https://www.openstreetmap.org/way/83604563,2026-05-13,OSM way id=83604563; openstreetmap.org (ODbL),se-out-w83604563-beach-volleyball-court-osm-w83604563
SWEDEN,Beach volleyball court (OSM w87649442),,,60.616900,15.654604,approximate,2,sand,no,yes,public,,w87649442,https://www.openstreetmap.org/way/87649442,2026-05-13,OSM way id=87649442; openstreetmap.org (ODbL),se-out-w87649442-beach-volleyball-court-osm-w87649442
SWEDEN,Beach volleyball court (OSM w87649448),,,60.617064,15.654605,approximate,2,sand,no,yes,public,,w87649448,https://www.openstreetmap.org/way/87649448,2026-05-13,OSM way id=87649448; openstreetmap.org (ODbL),se-out-w87649448-beach-volleyball-court-osm-w87649448
SWEDEN,Beach volleyball court (OSM w89504184),,,62.411463,17.269157,approximate,2,sand,,yes,public,,w89504184,https://www.openstreetmap.org/way/89504184,2026-05-13,OSM way id=89504184; openstreetmap.org (ODbL),se-out-w89504184-beach-volleyball-court-osm-w89504184
SWEDEN,Beach volleyball court (OSM w93585142),,,56.651916,16.336403,approximate,2,sand,,yes,public,,w93585142,https://www.openstreetmap.org/way/93585142,2026-05-13,OSM way id=93585142; openstreetmap.org (ODbL),se-out-w93585142-beach-volleyball-court-osm-w93585142
SWEDEN,Beach volleyball court (OSM w93585174),,,56.651962,16.336882,approximate,2,sand,,yes,public,,w93585174,https://www.openstreetmap.org/way/93585174,2026-05-13,OSM way id=93585174; openstreetmap.org (ODbL),se-out-w93585174-beach-volleyball-court-osm-w93585174
SWEDEN,Beach volleyball court (OSM w94811674),,,58.410364,15.562963,approximate,2,sand,,yes,public,,w94811674,https://www.openstreetmap.org/way/94811674,2026-05-13,OSM way id=94811674; openstreetmap.org (ODbL),se-out-w94811674-beach-volleyball-court-osm-w94811674
SWEDEN,Beach volleyball court (OSM w95282352),,,65.583434,22.128188,approximate,2,sand,yes,yes,public,,w95282352,https://www.openstreetmap.org/way/95282352,2026-05-13,OSM way id=95282352; openstreetmap.org (ODbL),se-out-w95282352-beach-volleyball-court-osm-w95282352
SWEDEN,Beach volleyball court (OSM w99413016),,,57.363551,14.465979,approximate,2,sand,no,yes,public,,w99413016,https://www.openstreetmap.org/way/99413016,2026-05-13,OSM way id=99413016; openstreetmap.org (ODbL),se-out-w99413016-beach-volleyball-court-osm-w99413016
SWEDEN,Beach volleyball court (OSM w107383118),,,63.812330,20.309610,approximate,2,sand,no,yes,public,,w107383118,https://www.openstreetmap.org/way/107383118,2026-05-13,OSM way id=107383118; openstreetmap.org (ODbL),se-out-w107383118-beach-volleyball-court-osm-w107383118
SWEDEN,Beach volleyball court (OSM w109270287),,,59.323094,17.914371,approximate,2,sand,,yes,public,,w109270287,https://www.openstreetmap.org/way/109270287,2026-05-13,OSM way id=109270287; openstreetmap.org (ODbL),se-out-w109270287-beach-volleyball-court-osm-w109270287
SWEDEN,Beach volleyball court (OSM w114340475),,,57.777006,14.196677,approximate,2,sand,no,yes,public,,w114340475,https://www.openstreetmap.org/way/114340475,2026-05-13,OSM way id=114340475; openstreetmap.org (ODbL),se-out-w114340475-beach-volleyball-court-osm-w114340475
SWEDEN,Beach volleyball court (OSM w114689183),,,63.177265,14.646108,approximate,2,sand,no,yes,public,,w114689183,https://www.openstreetmap.org/way/114689183,2026-05-13,OSM way id=114689183; openstreetmap.org (ODbL),se-out-w114689183-beach-volleyball-court-osm-w114689183
SWEDEN,Beach volleyball court (OSM w115023717),,,63.819034,20.314515,approximate,2,sand,no,yes,public,,w115023717,https://www.openstreetmap.org/way/115023717,2026-05-13,OSM way id=115023717; openstreetmap.org (ODbL),se-out-w115023717-beach-volleyball-court-osm-w115023717
SWEDEN,Beach volleyball court (OSM w120366621),,,57.574898,11.788605,approximate,2,sand,,yes,public,,w120366621,https://www.openstreetmap.org/way/120366621,2026-05-13,OSM way id=120366621; openstreetmap.org (ODbL),se-out-w120366621-beach-volleyball-court-osm-w120366621
SWEDEN,Beach volleyball court (OSM w123867620),,,55.633814,13.502497,approximate,2,sand,,yes,public,,w123867620,https://www.openstreetmap.org/way/123867620,2026-05-13,OSM way id=123867620; openstreetmap.org (ODbL),se-out-w123867620-beach-volleyball-court-osm-w123867620
SWEDEN,Beach volleyball court (OSM w124189741),,,57.761507,12.941805,approximate,2,sand,,yes,public,,w124189741,https://www.openstreetmap.org/way/124189741,2026-05-13,OSM way id=124189741; openstreetmap.org (ODbL),se-out-w124189741-beach-volleyball-court-osm-w124189741
SWEDEN,Beach volleyball court (OSM w126084734),,,59.286778,17.892825,approximate,2,sand,,yes,public,,w126084734,https://www.openstreetmap.org/way/126084734,2026-05-13,OSM way id=126084734; openstreetmap.org (ODbL),se-out-w126084734-beach-volleyball-court-osm-w126084734
